chrom1,start1,end1,chrom2,start2,end2,name,Zscore,strand1,strand2
chr12,112255196,112256901,chr12,112313227,112317326,32374,1e-10,.,.
chr12,112255267,112258642,chr12,112288494,112291875,32375,1e-10,.,.
chr12,112255431,112259307,chr12,112278641,112283294,32376,1e-10,.,.
chr12,112278529,112282153,chr12,112298611,112301669,32378,1e-10,.,.
chr12,112280293,112282749,chr12,112340050,112342988,32380,1e-10,.,.
chr12,112280677,112283276,chr12,112343775,112347310,32381,1e-10,.,.
chr12,112282803,112286531,chr12,112294762,112297193,32382,1e-10,.,.
chr12,112285037,112288634,chr12,112297649,112299478,32383,1e-10,.,.
chr12,112286578,112289716,chr12,112291823,112295391,32384,1e-10,.,.
chr12,112291795,112296694,chr12,112301680,112309175,32385,1e-10,.,.
chr12,112303487,112306030,chr12,112314312,112317330,32386,1e-10,.,.
chr12,112345681,112348751,chr12,112358299,112360995,32390,1e-10,.,.
chr12,112346040,112347681,chr12,112384707,112387536,32391,1e-10,.,.
chr12,112374474,112377390,chr12,112381431,112384127,32392,1e-10,.,.
chr12,112398187,112400963,chr12,112405445,112408686,32395,1e-10,.,.
chr12,112462626,112465993,chr12,112469189,112472549,32396,1e-10,.,.
chr12,112500215,112503362,chr12,112510116,112514466,32398,1e-10,.,.
chr12,112512171,112516230,chr12,112518857,112524069,32400,1e-10,.,.
chr12,112512258,112514119,chr12,112571264,112574847,32401,1e-10,.,.
chr12,112548377,112552307,chr12,112553583,112556421,32403,1e-10,.,.
chr12,112560963,112567535,chr12,112569527,112573212,32404,1e-10,.,.
chr12,112589114,112591993,chr12,112595489,112597577,32407,1e-10,.,.
chr12,112590000,112592288,chr12,112601792,112604521,32408,1e-10,.,.
chr12,112606557,112612319,chr12,112613929,112617845,32409,1e-10,.,.
chr12,112624745,112628429,chr12,112632476,112635286,32410,1e-10,.,.
chr12,112659865,112662669,chr12,112671455,112674773,32412,1e-10,.,.
chr12,112666388,112669228,chr12,112687856,112690716,32413,1e-10,.,.
chr12,112666476,112669800,chr12,112681416,112684567,32414,1e-10,.,.
chr12,112667259,112669847,chr12,112673706,112675806,32415,1e-10,.,.
chr12,112668922,112671104,chr12,112677208,112680283,32416,1e-10,.,.
chr12,112674111,112677253,chr12,112730657,112734783,32417,1e-10,.,.
chr12,112679481,112683152,chr12,112716972,112719748,32418,1e-10,.,.
chr12,112703587,112706232,chr12,112725936,112728573,32419,1e-10,.,.
chr12,112707102,112710572,chr12,112715137,112719100,32420,1e-10,.,.
chr12,112734400,112736480,chr12,112739430,112742710,32422,1e-10,.,.
chr12,112777874,112782182,chr12,112787455,112789677,32425,1e-10,.,.
chr12,112778380,112780729,chr12,112789708,112792128,32426,1e-10,.,.
chr12,112807321,112809523,chr12,112817060,112819109,32428,1e-10,.,.
chr12,112824117,112827497,chr12,112832034,112835582,32429,1e-10,.,.
chr12,112824952,112828896,chr12,112860380,112863594,32430,1e-10,.,.
chr12,112834583,112839072,chr12,112844817,112847477,32431,1e-10,.,.
chr12,112903875,112906128,chr12,112912329,112916212,32433,1e-10,.,.
chr12,112925452,112929392,chr12,112931525,112934919,32434,1e-10,.,.
chr12,112960445,112964297,chr12,112966035,112969709,32435,1e-10,.,.
chr12,113138316,113141913,chr12,113144922,113147486,32437,1e-10,.,.
chr12,113159237,113162650,chr12,113166977,113169665,32439,1e-10,.,.
chr12,113231081,113233057,chr12,113238659,113241851,32440,1e-10,.,.
chr12,113506368,113511178,chr12,113514017,113516916,32441,1e-10,.,.
chr12,113527015,113531254,chr12,113534854,113537809,32442,1e-10,.,.
chr12,113587517,113591829,chr12,113603582,113607374,32443,1e-10,.,.
chr12,113605636,113608774,chr12,113614208,113616875,32444,1e-10,.,.
chr12,113911587,113914127,chr12,113917349,113920017,32445,1e-10,.,.
chr12,114009914,114012782,chr12,114018641,114020566,32446,1e-10,.,.
chr12,114085604,114088242,chr12,114089748,114093765,32447,1e-10,.,.
chr12,114219013,114222031,chr12,114224466,114227426,32448,1e-10,.,.
chr12,114253327,114256384,chr12,114257502,114262683,32449,1e-10,.,.
chr12,114440501,114443007,chr12,114445722,114449115,32450,1e-10,.,.
chr12,114799696,114803992,chr12,114806861,114810991,32451,1e-10,.,.
chr12,114897107,114901141,chr12,114909149,114912080,32454,1e-10,.,.
chr12,114910184,114914367,chr12,114923164,114927946,32456,1e-10,.,.
chr12,114937693,114940590,chr12,114944480,114947127,32457,1e-10,.,.
chr12,114942128,114944570,chr12,115117347,115119517,32458,1e-10,.,.
chr12,114958932,114962083,chr12,114967765,114973519,32460,1e-10,.,.
chr12,114962813,114965757,chr12,114969246,114972441,32461,1e-10,.,.
chr12,115005675,115009471,chr12,115011213,115016787,32463,1e-10,.,.
chr12,115010033,115012871,chr12,115197718,115201586,32464,1e-10,.,.
chr12,115013384,115017573,chr12,115023382,115027447,32465,1e-10,.,.
chr12,115023141,115027295,chr12,115038310,115043041,32466,1e-10,.,.
chr12,115053742,115056688,chr12,115060350,115064125,32469,1e-10,.,.
chr12,115059254,115063426,chr12,115066088,115073261,32470,1e-10,.,.
chr12,115085663,115088583,chr12,115194732,115197107,32474,1e-10,.,.
chr12,115086830,115088709,chr12,115104558,115106934,32475,1e-10,.,.
chr12,115097616,115102787,chr12,115107091,115113099,32477,1e-10,.,.
chr12,115098579,115101228,chr12,115199743,115202988,32478,1e-10,.,.
chr12,115107659,115110721,chr12,115115935,115121017,32479,1e-10,.,.
chr12,115108333,115111827,chr12,115123428,115125557,32480,1e-10,.,.
chr12,115121889,115124699,chr12,115137610,115139728,32482,1e-10,.,.
chr12,115124277,115127109,chr12,115131469,115135149,32483,1e-10,.,.
chr12,115136032,115139672,chr12,115147540,115149802,32484,1e-10,.,.
chr12,115144246,115148606,chr12,115150003,115154449,32485,1e-10,.,.
chr12,115156410,115159921,chr12,115196270,115199817,32486,1e-10,.,.
chr12,115157427,115160419,chr12,115178204,115181027,32488,1e-10,.,.
chr12,115163024,115166302,chr12,115177603,115180403,32489,1e-10,.,.
chr12,115195703,115198826,chr12,115481429,115483634,32491,2.52e-10,.,.
chr12,115196432,115201131,chr12,115266423,115270698,32492,1e-10,.,.
chr12,115197035,115199327,chr12,115257142,115260897,32493,1e-10,.,.
chr12,115197091,115200669,chr12,115276446,115282960,32494,1e-10,.,.
chr12,115197244,115201175,chr12,115520668,115525593,32495,1e-10,.,.
chr12,115197492,115199973,chr12,115283044,115285706,32496,1e-10,.,.
chr12,115197677,115202838,chr12,115354911,115358673,32497,1e-10,.,.
chr12,115197724,115200739,chr12,115245950,115248819,32498,1e-10,.,.
chr12,115198346,115203000,chr12,115302831,115309833,32499,1e-10,.,.
chr12,115199301,115202021,chr12,115342472,115346795,32500,1e-10,.,.
chr12,115199520,115202674,chr12,115208967,115212599,32501,1e-10,.,.
chr12,115206651,115209016,chr12,115268414,115271726,32503,1e-10,.,.
chr12,115206658,115210663,chr12,115217456,115221242,32504,1e-10,.,.
chr12,115257646,115262405,chr12,115279525,115283108,32508,1e-10,.,.
chr12,115279975,115283120,chr12,115474407,115477983,32510,1e-10,.,.
chr12,115280463,115285207,chr12,115293666,115298759,32511,1e-10,.,.
chr12,115291732,115297078,chr12,115301193,115305306,32512,1e-10,.,.
chr12,115376445,115379473,chr12,115382706,115385668,32516,1e-10,.,.
chr12,115415900,115417674,chr12,115452211,115455675,32518,1e-10,.,.
chr12,115421562,115424563,chr12,115432253,115434799,32519,1e-10,.,.
chr12,115429000,115433858,chr12,115453862,115456309,32520,1e-10,.,.
chr12,115444808,115449938,chr12,115478157,115483022,32521,1e-10,.,.
chr12,115481166,115484350,chr12,115507954,115511438,32523,1e-10,.,.
chr12,115492755,115495493,chr12,115497334,115501273,32524,1e-10,.,.
chr12,115591513,115594623,chr12,115597009,115600045,32525,1e-10,.,.
chr12,115624193,115626758,chr12,116071705,116074988,32527,1e-10,.,.
chr12,115629911,115635314,chr12,115636683,115640520,32528,1e-10,.,.
chr12,115631325,115635199,chr12,115642892,115645100,32529,1e-10,.,.
chr12,115652525,115655978,chr12,115658261,115662947,32530,1e-10,.,.
chr12,115672096,115675912,chr12,115677874,115682353,32531,1e-10,.,.
chr12,115723862,115728292,chr12,115737779,115743056,32533,1e-10,.,.
chr12,115773215,115775025,chr12,115781678,115783547,32536,1e-10,.,.
chr12,115813758,115819118,chr12,115831794,115834810,32538,1e-10,.,.
chr12,115817373,115821664,chr12,115863950,115867012,32539,1e-10,.,.
chr12,115860100,115863840,chr12,115866480,115870891,32541,1e-10,.,.
chr12,115879047,115881773,chr12,115884812,115887568,32542,1e-10,.,.
chr12,115904758,115907255,chr12,115910046,115913862,32544,1e-10,.,.
chr12,115927415,115930626,chr12,115936140,115939252,32546,1e-10,.,.
chr12,115934077,115938344,chr12,115941370,115945467,32547,1e-10,.,.
chr12,115961283,115966027,chr12,116020365,116022955,32551,1e-10,.,.
chr12,115970689,115973846,chr12,115987530,115989689,32552,1e-10,.,.
chr12,115989773,115994008,chr12,115998396,116002735,32553,1e-10,.,.
chr12,116001686,116004365,chr12,116011554,116015408,32555,1e-10,.,.
chr12,116019085,116023311,chr12,116048476,116053613,32557,1e-10,.,.
chr12,116044672,116046846,chr12,116050378,116052845,32559,1e-10,.,.
chr12,116076220,116079275,chr12,116110327,116114611,32562,1e-10,.,.
chr12,116204571,116207804,chr12,116222140,116225732,32564,1e-10,.,.
chr12,116252478,116255853,chr12,116259361,116261632,32565,1e-10,.,.
chr12,116422178,116426151,chr12,116427536,116431501,32566,1e-10,.,.
chr12,116793129,116798738,chr12,116979863,116984853,32567,1e-10,.,.
chr12,116795616,116798320,chr12,116937409,116940556,32568,1e-10,.,.
chr12,116824072,116825968,chr12,116982130,116984976,32569,1e-10,.,.
chr12,116919778,116922772,chr12,116937345,116940816,32570,1e-10,.,.
chr12,116925412,116927067,chr12,116938160,116940403,32571,1e-10,.,.
chr12,116953632,116958748,chr12,117057066,117060757,32573,1e-10,.,.
chr12,116981757,116983788,chr12,117278960,117281402,32574,5.17e-10,.,.
chr12,116982502,116984407,chr12,117057364,117059951,32575,7.42e-10,.,.
chr12,116983148,116986512,chr12,117106005,117108223,32576,1e-10,.,.
chr12,117041005,117043801,chr12,117057964,117061188,32580,1e-10,.,.
chr12,117057239,117060560,chr12,117080953,117085270,32581,1e-10,.,.
chr12,117057370,117061011,chr12,117294228,117299882,32582,1e-10,.,.
chr12,117058393,117061322,chr12,117073436,117076707,32584,1e-10,.,.
chr12,117072024,117074624,chr12,117078347,117080510,32586,1e-10,.,.
chr12,117101859,117109086,chr12,117292319,117300024,32588,1e-10,.,.
chr12,117109108,117112458,chr12,117298471,117300259,32590,1e-10,.,.
chr12,117112986,117115125,chr12,117122565,117125758,32592,1e-10,.,.
chr12,117114105,117115961,chr12,117157941,117161674,32593,1e-10,.,.
chr12,117154444,117157239,chr12,117164401,117166890,32594,1e-10,.,.
chr12,117158026,117160784,chr12,117171020,117174033,32595,1e-10,.,.
chr12,117171130,117175250,chr12,117293867,117297250,32596,1e-10,.,.
chr12,117176157,117180094,chr12,117197869,117200043,32597,1e-10,.,.
chr12,117178904,117180732,chr12,117295900,117298531,32598,1e-10,.,.
chr12,117217570,117221241,chr12,117294714,117297936,32599,1e-10,.,.
chr12,117226025,117230791,chr12,117295551,117300118,32600,1e-10,.,.
chr12,117231113,117234760,chr12,117292623,117299993,32601,1e-10,.,.
chr12,117248000,117254850,chr12,117292160,117299008,32604,1e-10,.,.
chr12,117248472,117252748,chr12,117261178,117265328,32605,1e-10,.,.
chr12,117703881,117707343,chr12,117709326,117712719,32608,1e-10,.,.
chr12,117762242,117763925,chr12,117767933,117772035,32609,1e-10,.,.
chr12,117875840,117878661,chr12,117881516,117884958,32610,1e-10,.,.
chr12,118210496,118213243,chr12,118218166,118221377,32612,1e-10,.,.
chr12,118342553,118345686,chr12,118348978,118350866,32613,1e-10,.,.
chr12,118536293,118540150,chr12,118545065,118546938,32614,1e-10,.,.
chr12,118569470,118572232,chr12,118586368,118589497,32616,1e-10,.,.
chr12,118619282,118621206,chr12,118625537,118627391,32619,1e-10,.,.
chr12,118682139,118685411,chr12,118689293,118692616,32621,1e-10,.,.
chr12,118690657,118693800,chr12,118700261,118704389,32622,1e-10,.,.
chr12,118743602,118746831,chr12,118749029,118753288,32624,1e-10,.,.
chr12,118798112,118802441,chr12,118909664,118912621,32626,1e-10,.,.
chr12,118816243,118819299,chr12,118823095,118825742,32627,1e-10,.,.
chr12,118824440,118827393,chr12,119211927,119214387,32628,4e-09,.,.
chr12,118843467,118846700,chr12,118849118,118852241,32629,1e-10,.,.
chr12,118908521,118912874,chr12,119212836,119216701,32630,1e-10,.,.
chr12,118915962,118918658,chr12,119212811,119215764,32632,1.84e-08,.,.
chr12,118925944,118929992,chr12,119212125,119215400,32633,1e-10,.,.
chr12,118936295,118942441,chr12,118946093,118950862,32634,1e-10,.,.
chr12,118947821,118950393,chr12,119005222,119009221,32635,1e-10,.,.
chr12,118968992,118972420,chr12,118976919,118980016,32636,1e-10,.,.
chr12,118991128,118998798,chr12,119211408,119215952,32638,1e-10,.,.
chr12,118994701,118997091,chr12,119006646,119008994,32640,1e-10,.,.
chr12,118999899,119003463,chr12,119212557,119215272,32641,1.35e-10,.,.
chr12,119120193,119124539,chr12,119366778,119371456,32643,1e-10,.,.
chr12,119121702,119124755,chr12,119449822,119453608,32644,2.96e-09,.,.
chr12,119123102,119125519,chr12,119358334,119361876,32645,1.28e-10,.,.
chr12,119210398,119216920,chr12,119386560,119395619,32646,1e-10,.,.
chr12,119211490,119216717,chr12,119455718,119459669,32647,1e-10,.,.
chr12,119211704,119216984,chr12,119494214,119498074,32648,1e-10,.,.
chr12,119212284,119215758,chr12,119287910,119291631,32649,1e-10,.,.
chr12,119212296,119216684,chr12,119358676,119363842,32650,1e-10,.,.
chr12,119212348,119215529,chr12,119259729,119262569,32651,1e-10,.,.
chr12,119212415,119215313,chr12,119408887,119410553,32652,1.49e-08,.,.
chr12,119212431,119215830,chr12,119417502,119420262,32653,1e-10,.,.
chr12,119212432,119215973,chr12,119449632,119452924,32654,1e-10,.,.
chr12,119212463,119217267,chr12,119364736,119372808,32655,1e-10,.,.
chr12,119212514,119215889,chr12,119377982,119380817,32656,8.99e-09,.,.
chr12,119212658,119215509,chr12,119502331,119506171,32657,1.8e-10,.,.
chr12,119212801,119215832,chr12,119412824,119416801,32658,1e-10,.,.
chr12,119212907,119216715,chr12,119439555,119443113,32659,1e-10,.,.
chr12,119212976,119215812,chr12,119349669,119354742,32660,1e-10,.,.
chr12,119213443,119215642,chr12,119646557,119649328,32661,9.02e-09,.,.
chr12,119213540,119216707,chr12,119292904,119296214,32662,1e-10,.,.
chr12,119213666,119215703,chr12,119298634,119302551,32663,1e-10,.,.
chr12,119213722,119216917,chr12,119280562,119284132,32664,4.91e-10,.,.
chr12,119213731,119216099,chr12,119643443,119645924,32665,3.53e-10,.,.
chr12,119213771,119216913,chr12,119338923,119341949,32666,6.34e-09,.,.
chr12,119214206,119216946,chr12,119269085,119271875,32667,2.54e-09,.,.
chr12,119223063,119226105,chr12,119456562,119459302,32668,3.59e-09,.,.
chr12,119236333,119238185,chr12,119360248,119362766,32670,1e-10,.,.
chr12,119236484,119239971,chr12,119368787,119372035,32671,1e-10,.,.
chr12,119238331,119240010,chr12,119364994,119368495,32672,1e-10,.,.
chr12,119241658,119245170,chr12,119367156,119371494,32673,1e-10,.,.
chr12,119245063,119249265,chr12,119271069,119274881,32674,1e-10,.,.
chr12,119245421,119249652,chr12,119365604,119368277,32675,1e-10,.,.
chr12,119246202,119248249,chr12,119275764,119279014,32676,1e-10,.,.
chr12,119261717,119266008,chr12,119278846,119282643,32677,1e-10,.,.
chr12,119270505,119276032,chr12,119282221,119287605,32680,1e-10,.,.
chr12,119276039,119280549,chr12,119366386,119375510,32681,1e-10,.,.
chr12,119276905,119280108,chr12,119358701,119362030,32682,1e-10,.,.
chr12,119283817,119289351,chr12,119296683,119301416,32684,1e-10,.,.
chr12,119290121,119295504,chr12,119297372,119301262,32685,1e-10,.,.
chr12,119290229,119293925,chr12,119389445,119392027,32686,1e-10,.,.
chr12,119355708,119358250,chr12,119365480,119367793,32688,1e-10,.,.
chr12,119359015,119363587,chr12,119417522,119421139,32690,1e-10,.,.
chr12,119359382,119362761,chr12,119457068,119459654,32691,2.97e-09,.,.
chr12,119364836,119372632,chr12,119416113,119419873,32693,1e-10,.,.
chr12,119366425,119369909,chr12,119455651,119459511,32694,1e-10,.,.
chr12,119368147,119371241,chr12,119467692,119471466,32695,1e-10,.,.
chr12,119384314,119387732,chr12,119455668,119458760,32697,3.99e-09,.,.
chr12,119388664,119391676,chr12,119501968,119506167,32698,2.08e-09,.,.
chr12,119389027,119393445,chr12,119458958,119462738,32699,1e-10,.,.
chr12,119389426,119393006,chr12,119454968,119458093,32700,1e-10,.,.
chr12,119389967,119394727,chr12,119448339,119454194,32701,1e-10,.,.
chr12,119390910,119394998,chr12,119400409,119403448,32702,1e-10,.,.
chr12,119395208,119397742,chr12,119456407,119459538,32703,2.56e-10,.,.
chr12,119396025,119398740,chr12,119449730,119451483,32704,1e-10,.,.
chr12,119404826,119406874,chr12,119456326,119459105,32705,1e-10,.,.
chr12,119416798,119419796,chr12,119459565,119464261,32706,1e-10,.,.
chr12,119416876,119420254,chr12,119453918,119459466,32707,1e-10,.,.
chr12,119416888,119422875,chr12,119447045,119453813,32708,1e-10,.,.
chr12,119417578,119419686,chr12,119501808,119505224,32709,1e-10,.,.
chr12,119422591,119425737,chr12,119436642,119440158,32710,1e-10,.,.
chr12,119454397,119458868,chr12,119502379,119505752,32713,1e-10,.,.
chr12,119455716,119458754,chr12,119473931,119477372,32714,1e-10,.,.
chr12,119455938,119458820,chr12,119495534,119499857,32715,5.91e-10,.,.
chr12,119465730,119469912,chr12,119479839,119481843,32717,1e-10,.,.
chr12,119468665,119472390,chr12,119497937,119504592,32718,1e-10,.,.
chr12,119469306,119472196,chr12,119485320,119487672,32719,1e-10,.,.
chr12,119475953,119480433,chr12,119501261,119504845,32720,1e-10,.,.
chr12,119482802,119485647,chr12,119498869,119501801,32721,1e-10,.,.
chr12,119493476,119495757,chr12,119502680,119504888,32723,1e-10,.,.
chr12,119502015,119508694,chr12,119607655,119612362,32725,1e-10,.,.
chr12,119502373,119505326,chr12,119560675,119563258,32726,1e-10,.,.
chr12,119503821,119506944,chr12,119638240,119642064,32727,1e-10,.,.
chr12,119562953,119566178,chr12,119607835,119609533,32731,1e-10,.,.
chr12,119567843,119573098,chr12,119607005,119611873,32732,1e-10,.,.
chr12,119571330,119574283,chr12,119576143,119579366,32733,1e-10,.,.
chr12,119575298,119577622,chr12,119627034,119630893,32734,1e-10,.,.
chr12,119576442,119579652,chr12,119592343,119594648,32735,1e-10,.,.
chr12,119576556,119579391,chr12,119641130,119644762,32736,1e-10,.,.
chr12,119598428,119601676,chr12,119646750,119649733,32737,1e-10,.,.
chr12,119599139,119602825,chr12,119605482,119609453,32738,1e-10,.,.
