chrom,start,end,value
chr15,73000579,73000622,5
chr15,73000622,73000683,4
chr15,73000683,73000693,3
chr15,73000693,73000706,2
chr15,73000706,73000779,1
chr15,73000972,73001030,1
chr15,73001030,73001099,2
chr15,73001099,73001172,3
chr15,73001172,73001225,2
chr15,73001225,73001230,3
chr15,73001230,73001299,3
chr15,73001299,73001314,2
chr15,73001314,73001319,3
chr15,73001319,73001425,4
chr15,73001425,73001430,3
chr15,73001430,73001514,2
chr15,73001514,73001519,1
chr15,73001781,73001784,1
chr15,73001784,73001854,2
chr15,73001854,73001952,3
chr15,73001952,73001981,4
chr15,73001981,73001984,3
chr15,73001984,73001994,2
chr15,73001994,73002054,3
chr15,73002054,73002152,2
chr15,73002152,73002194,1
chr15,73002218,73002350,1
chr15,73002350,73002360,2
chr15,73002360,73002365,3
chr15,73002365,73002418,4
chr15,73002418,73002550,3
chr15,73002550,73002560,2
chr15,73002560,73002565,1
chr15,73002724,73002733,1
chr15,73002733,73002769,2
chr15,73002769,73002814,3
chr15,73002814,73002833,4
chr15,73002833,73002897,5
chr15,73002897,73002924,6
chr15,73002924,73002933,5
chr15,73002933,73002935,4
chr15,73002935,73002969,5
chr15,73002969,73002985,4
chr15,73002985,73003014,5
chr15,73003014,73003033,5
chr15,73003033,73003097,4
chr15,73003097,73003135,3
chr15,73003135,73003185,2
chr15,73003185,73003196,1
chr15,73003196,73003214,2
chr15,73003214,73003223,1
chr15,73003223,73003244,2
chr15,73003244,73003265,5
chr15,73003265,73003271,6
chr15,73003271,73003274,7
chr15,73003274,73003396,8
chr15,73003396,73003423,7
chr15,73003423,73003440,6
chr15,73003440,73003444,7
chr15,73003444,73003465,4
chr15,73003465,73003471,3
chr15,73003471,73003474,2
chr15,73003474,73003640,1
chr15,73003646,73003783,1
chr15,73003783,73003846,2
chr15,73003846,73003983,1
chr15,73004082,73004130,1
chr15,73004130,73004152,3
chr15,73004152,73004188,4
chr15,73004188,73004212,5
chr15,73004212,73004282,6
chr15,73004282,73004328,5
chr15,73004328,73004330,7
chr15,73004330,73004352,5
chr15,73004352,73004357,4
chr15,73004357,73004369,5
chr15,73004369,73004375,6
chr15,73004375,73004388,7
chr15,73004388,73004412,6
chr15,73004412,73004449,5
chr15,73004449,73004484,6
chr15,73004484,73004528,7
chr15,73004528,73004557,5
chr15,73004557,73004569,4
chr15,73004569,73004575,3
chr15,73004575,73004606,2
chr15,73004606,73004649,3
chr15,73004649,73004684,2
chr15,73004684,73004806,1
chr15,73004939,73004945,1
chr15,73004945,73004988,2
chr15,73004988,73005139,3
chr15,73005139,73005145,2
chr15,73005145,73005188,1
chr15,73005952,73006086,1
chr15,73006086,73006088,2
chr15,73006088,73006143,3
chr15,73006143,73006152,4
chr15,73006152,73006274,3
chr15,73006274,73006286,4
chr15,73006286,73006288,3
chr15,73006288,73006323,2
chr15,73006323,73006343,3
chr15,73006343,73006474,2
chr15,73006474,73006523,1
chr15,73006679,73006691,1
chr15,73006691,73006761,2
chr15,73006761,73006808,3
chr15,73006808,73006852,4
chr15,73006852,73006873,5
chr15,73006873,73006879,6
chr15,73006879,73006891,5
chr15,73006891,73006897,4
chr15,73006897,73006934,5
chr15,73006934,73006961,6
chr15,73006961,73007007,5
chr15,73007007,73007008,6
chr15,73007008,73007052,5
chr15,73007052,73007073,4
chr15,73007073,73007097,3
chr15,73007097,73007134,2
chr15,73007134,73007207,1
chr15,73007227,73007427,1
chr15,73007563,73007574,2
chr15,73007574,73007752,3
chr15,73007752,73007763,4
chr15,73007763,73007774,2
chr15,73007774,73007941,1
chr15,73007941,73007952,2
chr15,73007952,73007991,1
chr15,73007991,73008012,2
chr15,73008012,73008068,3
chr15,73008068,73008091,4
chr15,73008091,73008141,5
chr15,73008141,73008168,4
chr15,73008168,73008173,5
chr15,73008173,73008191,6
chr15,73008191,73008212,5
chr15,73008212,73008248,4
chr15,73008248,73008268,6
chr15,73008268,73008291,5
chr15,73008291,73008368,4
chr15,73008368,73008373,3
chr15,73008373,73008374,2
chr15,73008374,73008434,3
chr15,73008434,73008448,4
chr15,73008448,73008451,2
chr15,73008451,73008468,3
chr15,73008468,73008529,4
chr15,73008529,73008538,5
chr15,73008538,73008572,6
chr15,73008572,73008574,7
chr15,73008574,73008634,6
chr15,73008634,73008651,5
chr15,73008651,73008668,4
chr15,73008668,73008729,3
chr15,73008729,73008738,2
chr15,73008738,73008772,2
chr15,73008772,73008782,1
chr15,73008782,73008887,2
chr15,73008887,73008910,3
chr15,73008910,73008938,4
chr15,73008938,73008955,3
chr15,73008955,73008973,4
chr15,73008973,73008982,5
chr15,73008982,73008986,4
chr15,73008986,73009063,5
chr15,73009063,73009087,6
chr15,73009087,73009102,5
chr15,73009102,73009106,6
chr15,73009106,73009110,7
chr15,73009110,73009155,6
chr15,73009155,73009173,5
chr15,73009173,73009186,4
chr15,73009186,73009216,3
chr15,73009216,73009263,4
chr15,73009263,73009302,3
chr15,73009302,73009306,2
chr15,73009306,73009416,1
chr15,73009417,73009421,1
chr15,73009421,73009617,2
chr15,73009617,73009621,1
chr15,73009796,73009799,1
chr15,73009799,73009832,2
chr15,73009832,73009996,3
chr15,73009996,73009999,2
chr15,73009999,73010005,1
chr15,73010005,73010032,2
chr15,73010032,73010179,1
chr15,73010179,73010182,2
chr15,73010182,73010205,3
chr15,73010205,73010361,2
chr15,73010361,73010379,3
chr15,73010379,73010382,2
chr15,73010382,73010490,1
chr15,73010490,73010561,2
chr15,73010561,73010592,1
chr15,73010592,73010690,2
chr15,73010690,73010766,1
chr15,73010766,73010792,2
chr15,73010792,73010928,1
chr15,73010928,73010966,3
chr15,73010966,73011062,2
chr15,73011062,73011128,3
chr15,73011128,73011243,1
chr15,73011243,73011262,2
chr15,73011262,73011443,1
chr15,73011462,73011662,1
chr15,73011691,73011837,2
chr15,73011837,73011891,3
chr15,73011891,73012037,1
chr15,73012070,73012244,1
chr15,73012244,73012270,2
chr15,73012270,73012444,1
chr15,73012699,73012798,2
chr15,73012798,73012865,3
chr15,73012865,73012877,4
chr15,73012877,73012899,5
chr15,73012899,73012964,3
chr15,73012964,73012998,4
chr15,73012998,73013023,3
chr15,73013023,73013065,4
chr15,73013065,73013077,3
chr15,73013077,73013097,2
chr15,73013097,73013118,3
chr15,73013118,73013148,4
chr15,73013148,73013164,5
chr15,73013164,73013175,4
chr15,73013175,73013179,5
chr15,73013179,73013188,6
chr15,73013188,73013205,7
chr15,73013205,73013217,9
chr15,73013217,73013223,10
chr15,73013223,73013271,9
chr15,73013271,73013276,10
chr15,73013276,73013297,11
chr15,73013297,73013318,10
chr15,73013318,73013348,9
chr15,73013348,73013369,8
chr15,73013369,73013375,9
chr15,73013375,73013379,8
chr15,73013379,73013385,7
chr15,73013385,73013388,8
chr15,73013388,73013405,7
chr15,73013405,73013417,5
chr15,73013417,73013428,4
chr15,73013428,73013440,5
chr15,73013440,73013464,6
chr15,73013464,73013471,8
chr15,73013471,73013476,7
chr15,73013476,73013569,6
chr15,73013569,73013585,5
chr15,73013585,73013628,4
chr15,73013628,73013640,3
chr15,73013640,73013664,2
chr15,73013860,73013994,1
chr15,73013994,73014060,2
chr15,73014060,73014076,1
chr15,73014076,73014120,2
chr15,73014120,73014160,3
chr15,73014160,73014194,6
chr15,73014194,73014276,5
chr15,73014276,73014320,4
chr15,73014320,73014360,3
chr15,73014360,73014477,1
chr15,73014477,73014479,2
chr15,73014479,73014514,3
chr15,73014514,73014560,4
chr15,73014560,73014633,3
chr15,73014633,73014677,4
chr15,73014677,73014679,3
chr15,73014679,73014714,2
chr15,73014714,73014796,1
chr15,73014796,73014831,3
chr15,73014831,73014833,4
chr15,73014833,73014845,3
chr15,73014845,73014851,4
chr15,73014851,73014996,5
chr15,73014996,73015030,3
chr15,73015030,73015031,4
chr15,73015031,73015045,3
chr15,73015045,73015051,2
chr15,73015051,73015090,1
chr15,73015090,73015141,2
chr15,73015141,73015197,3
chr15,73015197,73015230,4
chr15,73015230,73015290,3
chr15,73015290,73015296,2
chr15,73015296,73015329,3
chr15,73015329,73015341,4
chr15,73015341,73015387,3
chr15,73015387,73015397,4
chr15,73015397,73015496,3
chr15,73015496,73015529,2
chr15,73015529,73015559,1
chr15,73015559,73015587,2
chr15,73015587,73015721,1
chr15,73015721,73015759,2
chr15,73015759,73015768,1
chr15,73015768,73015921,2
chr15,73015921,73015940,1
chr15,73015940,73015968,2
chr15,73015968,73016138,1
chr15,73016138,73016140,2
chr15,73016140,73016166,1
chr15,73016166,73016210,2
chr15,73016210,73016243,3
chr15,73016243,73016338,4
chr15,73016338,73016346,3
chr15,73016346,73016366,5
chr15,73016366,73016386,4
chr15,73016386,73016410,5
chr15,73016410,73016443,4
chr15,73016443,73016444,3
chr15,73016444,73016446,4
chr15,73016446,73016466,5
chr15,73016466,73016546,7
chr15,73016546,73016564,5
chr15,73016564,73016566,6
chr15,73016566,73016568,7
chr15,73016568,73016577,8
chr15,73016577,73016586,9
chr15,73016586,73016641,8
chr15,73016641,73016644,9
chr15,73016644,73016646,8
chr15,73016646,73016666,7
chr15,73016666,73016699,5
chr15,73016699,73016757,6
chr15,73016757,73016764,7
chr15,73016764,73016765,6
chr15,73016765,73016766,7
chr15,73016766,73016768,6
chr15,73016768,73016773,6
chr15,73016773,73016776,7
chr15,73016776,73016777,8
chr15,73016777,73016778,7
chr15,73016778,73016781,9
chr15,73016781,73016786,10
chr15,73016786,73016795,11
chr15,73016795,73016798,12
chr15,73016798,73016809,13
chr15,73016809,73016814,14
chr15,73016814,73016816,15
chr15,73016816,73016819,16
chr15,73016819,73016823,17
chr15,73016823,73016826,18
chr15,73016826,73016829,19
chr15,73016829,73016830,20
chr15,73016830,73016841,21
chr15,73016841,73016842,20
chr15,73016842,73016843,21
chr15,73016843,73016849,22
chr15,73016849,73016850,24
chr15,73016850,73016854,26
chr15,73016854,73016855,28
chr15,73016855,73016863,29
chr15,73016863,73016867,30
chr15,73016867,73016873,31
chr15,73016873,73016875,32
chr15,73016875,73016882,33
chr15,73016882,73016886,34
chr15,73016886,73016887,35
chr15,73016887,73016888,36
chr15,73016888,73016892,37
chr15,73016892,73016897,38
chr15,73016897,73016899,39
chr15,73016899,73016904,38
chr15,73016904,73016906,40
chr15,73016906,73016908,41
chr15,73016908,73016918,42
chr15,73016918,73016921,44
chr15,73016921,73016925,46
chr15,73016925,73016929,47
chr15,73016929,73016931,48
chr15,73016931,73016932,49
chr15,73016932,73016935,50
chr15,73016935,73016937,51
chr15,73016937,73016938,52
chr15,73016938,73016945,53
chr15,73016945,73016949,54
chr15,73016949,73016952,55
chr15,73016952,73016953,57
chr15,73016953,73016957,59
chr15,73016957,73016958,58
chr15,73016958,73016961,59
chr15,73016961,73016962,60
chr15,73016962,73016964,61
chr15,73016964,73016965,62
chr15,73016965,73016968,61
chr15,73016968,73016973,60
chr15,73016973,73016976,59
chr15,73016976,73016978,58
chr15,73016978,73016981,56
chr15,73016981,73016982,55
chr15,73016982,73016986,56
chr15,73016986,73016987,55
chr15,73016987,73016989,56
chr15,73016989,73016995,57
chr15,73016995,73016997,58
chr15,73016997,73016998,59
chr15,73016998,73017000,58
chr15,73017000,73017005,59
chr15,73017005,73017007,60
chr15,73017007,73017009,61
chr15,73017009,73017014,60
chr15,73017014,73017016,60
chr15,73017016,73017019,59
chr15,73017019,73017023,58
chr15,73017023,73017026,57
chr15,73017026,73017029,56
chr15,73017029,73017030,55
chr15,73017030,73017031,54
chr15,73017031,73017032,55
chr15,73017032,73017039,56
chr15,73017039,73017042,57
chr15,73017042,73017043,56
chr15,73017043,73017046,55
chr15,73017046,73017047,56
chr15,73017047,73017049,57
chr15,73017049,73017050,55
chr15,73017050,73017054,53
chr15,73017054,73017055,51
chr15,73017055,73017063,50
chr15,73017063,73017067,49
chr15,73017067,73017073,48
chr15,73017073,73017075,47
chr15,73017075,73017078,46
chr15,73017078,73017082,47
chr15,73017082,73017086,46
chr15,73017086,73017087,45
chr15,73017087,73017088,44
chr15,73017088,73017092,43
chr15,73017092,73017094,43
chr15,73017094,73017097,44
chr15,73017097,73017104,43
chr15,73017104,73017106,41
chr15,73017106,73017108,40
chr15,73017108,73017114,39
chr15,73017114,73017118,40
chr15,73017118,73017121,38
chr15,73017121,73017125,36
chr15,73017125,73017126,35
chr15,73017126,73017129,36
chr15,73017129,73017131,35
chr15,73017131,73017132,34
chr15,73017132,73017135,33
chr15,73017135,73017136,33
chr15,73017136,73017137,34
chr15,73017137,73017138,33
chr15,73017138,73017145,32
chr15,73017145,73017149,31
chr15,73017149,73017150,32
chr15,73017150,73017152,34
chr15,73017152,73017153,33
chr15,73017153,73017158,31
chr15,73017158,73017161,30
chr15,73017161,73017162,29
chr15,73017162,73017163,30
chr15,73017163,73017164,31
chr15,73017164,73017165,30
chr15,73017165,73017166,32
chr15,73017166,73017169,33
chr15,73017169,73017170,34
chr15,73017170,73017174,35
chr15,73017174,73017175,36
chr15,73017175,73017178,37
chr15,73017178,73017180,38
chr15,73017180,73017181,39
chr15,73017181,73017182,41
chr15,73017182,73017184,40
chr15,73017184,73017187,41
chr15,73017187,73017188,41
chr15,73017188,73017189,43
chr15,73017189,73017190,42
chr15,73017190,73017191,43
chr15,73017191,73017193,45
chr15,73017193,73017195,47
chr15,73017195,73017196,47
chr15,73017196,73017197,48
chr15,73017197,73017198,48
chr15,73017198,73017199,50
chr15,73017199,73017200,51
chr15,73017200,73017201,52
chr15,73017201,73017203,53
chr15,73017203,73017204,55
chr15,73017204,73017205,56
chr15,73017205,73017206,55
chr15,73017206,73017207,59
chr15,73017207,73017209,61
chr15,73017209,73017212,63
chr15,73017212,73017213,66
chr15,73017213,73017214,70
chr15,73017214,73017215,70
chr15,73017215,73017216,73
chr15,73017216,73017217,78
chr15,73017217,73017218,81
chr15,73017218,73017219,85
chr15,73017219,73017220,90
chr15,73017220,73017221,93
chr15,73017221,73017222,95
chr15,73017222,73017223,96
chr15,73017223,73017224,97
chr15,73017224,73017227,99
chr15,73017227,73017228,100
chr15,73017228,73017229,101
chr15,73017229,73017230,102
chr15,73017230,73017231,106
chr15,73017231,73017232,106
chr15,73017232,73017234,105
chr15,73017234,73017235,107
chr15,73017235,73017236,111
chr15,73017236,73017237,112
chr15,73017237,73017238,113
chr15,73017238,73017239,119
chr15,73017239,73017240,120
chr15,73017240,73017241,123
chr15,73017241,73017242,124
chr15,73017242,73017243,129
chr15,73017243,73017244,132
chr15,73017244,73017245,135
chr15,73017245,73017246,138
chr15,73017246,73017247,142
chr15,73017247,73017248,147
chr15,73017248,73017249,148
chr15,73017249,73017250,150
chr15,73017250,73017251,151
chr15,73017251,73017252,154
chr15,73017252,73017253,155
chr15,73017253,73017254,156
chr15,73017254,73017255,157
chr15,73017255,73017256,159
chr15,73017256,73017257,161
chr15,73017257,73017258,164
chr15,73017258,73017259,165
chr15,73017259,73017260,166
chr15,73017260,73017261,169
chr15,73017261,73017262,171
chr15,73017262,73017265,173
chr15,73017265,73017266,178
chr15,73017266,73017267,181
chr15,73017267,73017268,183
chr15,73017268,73017269,186
chr15,73017269,73017270,190
chr15,73017270,73017271,192
chr15,73017271,73017272,194
chr15,73017272,73017273,195
chr15,73017273,73017274,196
chr15,73017274,73017275,198
chr15,73017275,73017276,205
chr15,73017276,73017277,207
chr15,73017277,73017278,210
chr15,73017278,73017279,211
chr15,73017279,73017281,213
chr15,73017281,73017282,214
chr15,73017282,73017283,215
chr15,73017283,73017284,216
chr15,73017284,73017286,217
chr15,73017286,73017287,219
chr15,73017287,73017288,220
chr15,73017288,73017289,221
chr15,73017289,73017290,222
chr15,73017290,73017291,223
chr15,73017291,73017292,225
chr15,73017292,73017293,224
chr15,73017293,73017294,226
chr15,73017294,73017295,225
chr15,73017295,73017296,227
chr15,73017296,73017298,228
chr15,73017298,73017300,230
chr15,73017300,73017301,231
chr15,73017301,73017302,233
chr15,73017302,73017303,235
chr15,73017303,73017304,237
chr15,73017304,73017305,239
chr15,73017305,73017306,242
chr15,73017306,73017308,243
chr15,73017308,73017310,245
chr15,73017310,73017312,246
chr15,73017312,73017313,247
chr15,73017313,73017314,249
chr15,73017314,73017315,250
chr15,73017315,73017317,251
chr15,73017317,73017318,253
chr15,73017318,73017319,254
chr15,73017319,73017320,255
chr15,73017320,73017321,257
chr15,73017321,73017322,261
chr15,73017322,73017323,264
chr15,73017323,73017324,266
chr15,73017324,73017325,273
chr15,73017325,73017326,274
chr15,73017326,73017327,273
chr15,73017327,73017328,274
chr15,73017328,73017329,280
chr15,73017329,73017330,282
chr15,73017330,73017331,284
chr15,73017331,73017333,285
chr15,73017333,73017334,288
chr15,73017334,73017335,294
chr15,73017335,73017336,294
chr15,73017336,73017337,295
chr15,73017337,73017338,297
chr15,73017338,73017339,301
chr15,73017339,73017340,302
chr15,73017340,73017341,304
chr15,73017341,73017342,307
chr15,73017342,73017343,309
chr15,73017343,73017344,312
chr15,73017344,73017345,317
chr15,73017345,73017346,318
chr15,73017346,73017347,319
chr15,73017347,73017348,320
chr15,73017348,73017349,325
chr15,73017349,73017350,326
chr15,73017350,73017351,326
chr15,73017351,73017352,327
chr15,73017352,73017353,329
chr15,73017353,73017354,330
chr15,73017354,73017356,331
chr15,73017356,73017357,333
chr15,73017357,73017358,337
