chrom1,start1,end1,chrom2,start2,end2,name,score,strand1,strand2,samplenumber
chr22,30500492,30518129,chr22,31508968,31515617,,3.85601727231062,.,.,2
chr21,33741395,33743791,chr21,33126908,33131932,,3.85396217598002,.,.,2
chr7,116221965,116241644,chr7,115881206,115893184,,3.85248063342973,.,.,2
chr5,131419089,131433094,chr5,132003712,132004845,,3.849996839806,.,.,2
chr21,34198062,34206887,chr21,33938878,33950717,,3.84530642581695,.,.,2
chr7,127008738,127013100,chr7,125976382,125982466,,3.84518709576311,.,.,2
chr11,5490445,5498202,chr11,5050313,5055950,,3.84411687852309,.,.,2
chr16,203355,217804,chr16,185996,189076,,3.83734197866389,.,.,2
chr7,115634608,115644334,chr7,116908131,116912912,,3.82994221809545,.,.,2
chr7,116094747,116108495,chr7,116126267,116127854,,3.82763234035826,.,.,2
chr7,114053788,114059481,chr7,113743197,113749158,,3.82498765764372,.,.,2
chr22,30672898,30673477,chr22,30391138,30394448,,3.82129125856637,.,.,2
chr21,34108475,34126891,chr21,33969936,33975484,,3.81981037692383,.,.,2
chr22,31782523,31789358,chr22,30963450,30966825,,3.81771801073765,.,.,2
chr7,115634608,115644334,chr7,115866338,115870647,,3.81694522815849,.,.,2
chr7,115678229,115679502,chr7,115944343,115945834,,3.80924175325146,.,.,2
chr19,59155030,59160906,chr19,59220696,59231134,,3.80878628553649,.,.,2
chr19,59244631,59255541,chr19,59146596,59153172,,3.80305255460125,.,.,2
chr21,33361155,33366102,chr21,33199744,33201449,,3.80284045025774,.,.,2
chr16,171771,185996,chr16,131222,134336,,3.79691717054639,.,.,2
chr19,59163517,59190185,chr19,59455903,59464090,,3.79228877277058,.,.,2
chr21,34018645,34034485,chr21,33969936,33975484,,3.79006391828318,.,.,2
chrX,153278853,153288579,chrX,152942664,152944374,,3.78952274173409,.,.,2
chr22,31250308,31257723,chr22,31618947,31627113,,3.78157651528521,.,.,2
chr7,115648831,115658204,chr7,117259873,117278412,,3.76897830706945,.,.,2
chr22,31080950,31091732,chr22,30805239,30807762,,3.76874949093575,.,.,2
chr11,116242954,116262385,chr11,116306767,116311285,,3.7662839093669,.,.,2
chr11,5557319,5561028,chr11,4945434,4958689,,3.75989759441925,.,.,2
chr11,4734657,4745714,chr11,5354907,5363090,,3.75969040364347,.,.,2
chr7,116221965,116241644,chr7,116569717,116575669,,3.75858299233664,.,.,2
chr21,33880694,33892891,chr21,33126908,33131932,,3.75710474757671,.,.,2
chr22,31669333,31683583,chr22,31236321,31242852,,3.75703480414739,.,.,2
chrX,153185981,153190717,chrX,153267522,153278853,,3.75655021842862,.,.,2
chrX,153669104,153673158,chrX,153607386,153615794,,3.74539142046986,.,.,2
chrX,153185981,153190717,chrX,153001428,153006412,,3.74531102440897,.,.,2
chr5,131419089,131433094,chr5,132203164,132214379,,3.74288672013259,.,.,2
chr22,31080950,31091732,chr22,30391138,30394448,,3.7335750283107,.,.,2
chr7,115634608,115644334,chr7,116406683,116412712,,3.72869426704635,.,.,2
chr7,90062817,90066982,chr7,90486577,90494804,,3.72216270738121,.,.,2
chr7,115648831,115658204,chr7,116737155,116744332,,3.71793218095539,.,.,2
chr7,89928203,89937465,chr7,90486577,90494804,,3.71695406018908,.,.,2
chr22,30426851,30430847,chr22,30467554,30475079,,3.71258966958041,.,.,2
chr11,4896650,4903855,chr11,4945434,4958689,,3.70363435439765,.,.,2
chr7,115634608,115644334,chr7,116827129,116830002,,3.6976840487955,.,.,2
chr11,5207423,5224943,chr11,5290481,5292350,,3.69484606804957,.,.,2
chr19,59359483,59369096,chr19,59400757,59403782,,3.68713651770576,.,.,2
chr11,5522850,5527707,chr11,4989719,4994943,,3.68651211453899,.,.,2
chr22,31592063,31596567,chr22,31717274,31719304,,3.68568637555737,.,.,2
chr22,30807762,30817457,chr22,30687874,30688849,,3.68237322629431,.,.,2
chr7,90023425,90034489,chr7,90462571,90468777,,3.67679899757152,.,.,2
chrX,152843591,152851751,chrX,153947678,153951164,,3.67660737566716,.,.,2
chr22,31782523,31789358,chr22,31236321,31242852,,3.67423223214483,.,.,2
chr22,31250308,31257723,chr22,31426044,31427202,,3.67277375348937,.,.,2
chr21,33876553,33880694,chr21,34129707,34137568,,3.67240652667143,.,.,2
chr21,34164473,34178717,chr21,33938878,33950717,,3.67201801953245,.,.,2
chr5,131419089,131433094,chr5,131523739,131543418,,3.66880916976431,.,.,2
chr7,115634608,115644334,chr7,116444567,116447115,,3.66633822866566,.,.,2
chr22,31592063,31596567,chr22,30624405,30634383,,3.66209611724792,.,.,2
chr7,90023425,90034489,chr7,90325693,90334144,,3.65999280023328,.,.,2
chr16,104689,109840,chr16,289200,303869,,3.65727500315068,.,.,2
chr7,116391563,116395299,chr7,116505959,116511717,,3.65703681253683,.,.,2
chrX,153190717,153205199,chrX,153267522,153278853,,3.65672220065537,.,.,2
chr22,30426851,30430847,chr22,30687874,30688849,,3.65476841696661,.,.,2
chr7,116637096,116652178,chr7,117259873,117278412,,3.65384778055927,.,.,2
chr7,116542198,116552833,chr7,117451059,117451350,,3.65108820778246,.,.,2
chr22,30432727,30439893,chr22,30624405,30634383,,3.65014995870798,.,.,2
chrX,152840257,152843591,chrX,152942664,152944374,,3.63336114380084,.,.,2
chr22,31198055,31202511,chr22,31774644,31782523,,3.63046490946905,.,.,2
chr19,59395200,59398546,chr19,59349045,59354851,,3.62978896399593,.,.,2
chr7,116391563,116395299,chr7,117113770,117119446,,3.62706040038973,.,.,2
chr22,31094253,31114733,chr22,30687874,30688849,,3.62556832046908,.,.,2
chr22,30492110,30496713,chr22,31309325,31311394,,3.62349216834199,.,.,2
chr5,132030839,132038305,chr5,132224265,132225103,,3.61971384894042,.,.,2
chr16,203355,217804,chr16,289200,303869,,3.61943778001093,.,.,2
chr7,89625680,89633608,chr7,90609938,90611322,,3.61754954317439,.,.,2
chr7,127008738,127013100,chr7,126733620,126734563,,3.61608313588706,.,.,2
chr5,131750216,131752650,chr5,132203164,132214379,,3.61469593776896,.,.,2
chr7,116542198,116552833,chr7,116033015,116046180,,3.61435212129452,.,.,2
chr22,31198055,31202511,chr22,31583287,31592063,,3.60820127232948,.,.,2
chr21,33697177,33704163,chr21,33126908,33131932,,3.60409771551826,.,.,2
chrX,153239474,153250280,chrX,153054680,153054962,,3.60402679297839,.,.,2
chr5,131914719,131920327,chr5,132203164,132214379,,3.59911767867238,.,.,2
chr22,31080950,31091732,chr22,30467554,30475079,,3.59722804134833,.,.,2
chr11,5207423,5224943,chr11,5050313,5055950,,3.59576455356047,.,.,2
chr11,5199624,5207423,chr11,4945434,4958689,,3.59535338563632,.,.,2
chr21,34018645,34034485,chr21,34266974,34276112,,3.59453653727544,.,.,2
chr16,44233,50870,chr16,185996,189076,,3.59305296037503,.,.,2
chrX,153669104,153673158,chrX,153947678,153951164,,3.5913977699543,.,.,2
chr22,30432727,30439893,chr22,30687874,30688849,,3.58988347565783,.,.,2
chr7,89813498,89819690,chr7,90471667,90481023,,3.58632421099795,.,.,2
chr7,27143484,27148295,chr7,27049050,27056249,,3.58288300202291,.,.,2
chr11,5364292,5368931,chr11,5093799,5096936,,3.57542659536021,.,.,2
chr22,31592063,31596567,chr22,31309325,31311394,,3.57533007089375,.,.,2
chr19,59339599,59345724,chr19,59387352,59395200,,3.56924166873002,.,.,2
chr22,30594718,30608135,chr22,30687874,30688849,,3.5689438107142,.,.,2
chr16,44233,50870,chr16,95258,100532,,3.55807867291653,.,.,2
chrX,153325170,153326882,chrX,152948925,152950907,,3.55741884234151,.,.,2
chr7,116221965,116241644,chr7,116908131,116912912,,3.55607307072099,.,.,2
chr16,203355,217804,chr16,100532,104689,,3.5548421742025,.,.,2
chr16,203355,217804,chr16,314540,327242,,3.55329577705637,.,.,2
chr22,31245608,31248105,chr22,31717274,31719304,,3.54915912389357,.,.,2
chrX,153227707,153237831,chrX,153373187,153384148,,3.54898488299446,.,.,2
chr19,59155030,59160906,chr19,59041023,59049650,,3.54895852253098,.,.,2
chr7,115634608,115644334,chr7,117128742,117144189,,3.54604903598119,.,.,2
chr7,89625680,89633608,chr7,89878673,89879916,,3.54577222059046,.,.,2
chr16,171771,185996,chr16,303869,310530,,3.54480138404949,.,.,2
chr22,31080950,31091732,chr22,30266958,30288600,,3.53369031830917,.,.,2
chr16,61006071,61007142,chr16,61003397,61006071,,3.53119755317524,.,.,2
chr7,115634608,115644334,chr7,116116599,116126267,,3.53028150739823,.,.,2
chr7,116094747,116108495,chr7,117113770,117119446,,3.52688286615342,.,.,2
chr21,33672534,33683608,chr21,32764191,32775931,,3.52684322655867,.,.,2
chr16,56692,64058,chr16,334891,335403,,3.52677665255796,.,.,2
chrX,152851751,152867462,chrX,153012898,153013886,,3.52240694344597,.,.,2
chr7,90023425,90034489,chr7,90160798,90174463,,3.51824565126649,.,.,2
chr22,30874939,30879151,chr22,31554847,31560875,,3.51772698317834,.,.,2
chr7,27097159,27103726,chr7,27049050,27056249,,3.51560706862281,.,.,2
chr22,31132848,31135157,chr22,31774644,31782523,,3.51247844428979,.,.,2
chr7,116515431,116528143,chr7,115598282,115604576,,3.50259031637282,.,.,2
chr21,33880694,33892891,chr21,34193047,34195968,,3.50200953485091,.,.,2
chr11,4734657,4745714,chr11,5692939,5696645,,3.49866997298764,.,.,2
chr22,30500492,30518129,chr22,31794841,31799957,,3.49804849638824,.,.,2
chr7,116515431,116528143,chr7,117259873,117278412,,3.49667859889305,.,.,2
chr22,30383085,30391138,chr22,31426044,31427202,,3.49392581491863,.,.,2
chr7,115678229,115679502,chr7,116276678,116279948,,3.49174852903018,.,.,2
chr19,59356566,59359395,chr19,59403782,59407364,,3.48609538500518,.,.,2
chr19,59627808,59641287,chr19,59387352,59395200,,3.48397028268012,.,.,2
chr7,115648831,115658204,chr7,116126267,116127854,,3.47969705914558,.,.,2
chr22,30594718,30608135,chr22,30805239,30807762,,3.46807597817576,.,.,2
chr16,61323233,61327066,chr16,61165826,61167121,,3.46727953525824,.,.,2
chr5,132235786,132236218,chr5,132234135,132235786,,3.45768778588954,.,.,2
chr5,131654859,131664452,chr5,132150586,132157878,,3.44326580880502,.,.,2
chr11,5207423,5224943,chr11,5363090,5364292,,3.44200481149784,.,.,2
chr19,59369096,59383221,chr19,59551653,59554643,,3.4377402263866,.,.,2
chr22,30492110,30496713,chr22,30266958,30288600,,3.43685494081834,.,.,2
chrX,153239474,153250280,chrX,153607386,153615794,,3.43444261202486,.,.,2
chr22,31198055,31202511,chr22,31536921,31538968,,3.43284941531447,.,.,2
chrX,153227707,153237831,chrX,153001428,153006412,,3.42544685132796,.,.,2
chr19,59163517,59190185,chr19,59041023,59049650,,3.41824260311891,.,.,2
chr7,114069682,114075662,chr7,114475168,114475912,,3.41698805447547,.,.,2
chrX,152840257,152843591,chrX,152976977,152983578,,3.41492422230553,.,.,2
chr7,89625680,89633608,chr7,90462571,90468777,,3.4140807199537,.,.,2
chr16,192187,203355,chr16,303869,310530,,3.41091232499391,.,.,2
chr16,120935,131222,chr16,447075,454367,,3.41086871629057,.,.,2
chr7,116542198,116552833,chr7,117239627,117242516,,3.40996385757745,.,.,2
chr19,59244631,59255541,chr19,59128706,59131425,,3.40556053988909,.,.,2
chr7,116221965,116241644,chr7,115866338,115870647,,3.40379390667789,.,.,2
chr21,32879167,32893438,chr21,32709879,32717632,,3.39402435537438,.,.,2
chr19,59313816,59334971,chr19,59349045,59354851,,3.39354131815543,.,.,2
chr7,115634608,115644334,chr7,116220386,116221965,,3.38700413332628,.,.,2
chr22,31070683,31080950,chr22,30266958,30288600,,3.38594124507785,.,.,2
chr7,116887586,116899362,chr7,117347943,117356272,,3.38459018937697,.,.,2
chr21,33461676,33469189,chr21,33126908,33131932,,3.3804721778873,.,.,2
chr21,34018645,34034485,chr21,33230020,33237193,,3.37844174190719,.,.,2
chr22,31250308,31257723,chr22,31286234,31293117,,3.37804699746941,.,.,2
chr21,33783351,33790309,chr21,33126908,33131932,,3.37635844116239,.,.,2
chr7,115678229,115679502,chr7,116191665,116201664,,3.37402315670644,.,.,2
chr7,27148295,27161630,chr7,27049050,27056249,,3.36737459649892,.,.,2
chr7,127008738,127013100,chr7,125964805,125976382,,3.35992131702081,.,.,2
chrX,153334906,153354770,chrX,153601320,153607386,,3.35888183476832,.,.,2
chr22,30500492,30518129,chr22,30614948,30617956,,3.35655214548287,.,.,2
chr16,203355,217804,chr16,91499,95258,,3.35154690790609,.,.,2
chrX,153054962,153061936,chrX,153267522,153278853,,3.35137311487442,.,.,2
chr22,30432727,30439893,chr22,30467554,30475079,,3.35057985045588,.,.,2
chr16,192187,203355,chr16,131222,134336,,3.34967107127902,.,.,2
chr7,115634608,115644334,chr7,115843700,115851768,,3.3492300716418,.,.,2
chr21,33880694,33892891,chr21,33959058,33969936,,3.34824513695733,.,.,2
chr22,30342966,30373914,chr22,30266958,30288600,,3.34561547060939,.,.,2
chr7,27204939,27208838,chr7,27027802,27037790,,3.34485802468126,.,.,2
chr16,203355,217804,chr16,310530,314540,,3.34457133626265,.,.,2
chr7,116221965,116241644,chr7,117239627,117242516,,3.34359087298111,.,.,2
chrX,153190717,153205199,chrX,152976977,152983578,,3.3425647266096,.,.,2
chr7,116221965,116241644,chr7,116126267,116127854,,3.34166357327249,.,.,2
chr22,30166635,30177259,chr22,30805239,30807762,,3.33710219781242,.,.,2
chr7,116221965,116241644,chr7,116737155,116744332,,3.33243015449516,.,.,2
chr11,5671041,5674710,chr11,5290481,5292350,,3.33190345804787,.,.,2
chrX,153408517,153424877,chrX,152985518,153001428,,3.32948855274469,.,.,2
chr22,31198055,31202511,chr22,31309325,31311394,,3.32247745141087,.,.,2
chr11,5656890,5663938,chr11,4843568,4849818,,3.31758423569156,.,.,2
chr21,34198062,34206887,chr21,33969936,33975484,,3.31578126540921,.,.,2
chr19,59339599,59345724,chr19,59349045,59354851,,3.3063123263204,.,.,2
chr11,116242954,116262385,chr11,116453364,116460155,,3.30253644675031,.,.,2
chr16,192187,203355,chr16,64058,65725,,3.29396192513081,.,.,2
chr19,59369096,59383221,chr19,59400757,59403782,,3.29128123481286,.,.,2
chr7,115648831,115658204,chr7,116805860,116811442,,3.29104354287133,.,.,2
chr21,33672534,33683608,chr21,34264463,34266974,,3.28969447812157,.,.,2
chr7,90062817,90066982,chr7,90275618,90291380,,3.28241831385292,.,.,2
chr11,116242954,116262385,chr11,116311285,116331389,,3.28205003765674,.,.,2
chr22,31070683,31080950,chr22,30391138,30394448,,3.27649263481498,.,.,2
chr21,34198062,34206887,chr21,33992006,33998378,,3.27610896506091,.,.,2
chr16,65725,74450,chr16,185996,189076,,3.2745341277557,.,.,2
chr22,30874939,30879151,chr22,30467554,30475079,,3.27323787078173,.,.,2
chr19,59395200,59398546,chr19,59023585,59038113,,3.27144618966098,.,.,2
chr11,5557319,5561028,chr11,4989719,4994943,,3.26773636964594,.,.,2
chr7,115634608,115644334,chr7,115598282,115604576,,3.26769298164349,.,.,2
chr22,31520123,31536921,chr22,30467554,30475079,,3.26647519264806,.,.,2
chr16,171771,185996,chr16,289200,303869,,3.26539223812749,.,.,2
chr22,30342966,30373914,chr22,31139335,31142035,,3.26492575550741,.,.,2
chr19,59354851,59356566,chr19,59387352,59395200,,3.25789174295411,.,.,2
chr7,89928203,89937465,chr7,90502335,90512290,,3.2576738382021,.,.,2
chr16,171771,185996,chr16,286061,289200,,3.25544953695021,.,.,2
chrX,153302755,153310805,chrX,153267522,153278853,,3.25171293491846,.,.,2
chr7,115678229,115679502,chr7,116033015,116046180,,3.25056402778417,.,.,2
chr7,27169532,27174493,chr7,27027802,27037790,,3.24794128172675,.,.,2
chr7,116542198,116552833,chr7,115685035,115687308,,3.24214725929735,.,.,2
chr7,115634608,115644334,chr7,115881206,115893184,,3.24210826332532,.,.,2
chr19,59163517,59190185,chr19,59121219,59128706,,3.24112170022252,.,.,2
chr7,89928203,89937465,chr7,90325693,90334144,,3.23977231819639,.,.,2
chr22,31080950,31091732,chr22,30739994,30743914,,3.23782874775501,.,.,2
chr21,33783351,33790309,chr21,33230020,33237193,,3.23716690933917,.,.,2
chrX,153054962,153061936,chrX,153373187,153384148,,3.23083334295918,.,.,2
chr7,115634608,115644334,chr7,116201664,116201971,,3.22928625057383,.,.,2
chr19,59334971,59339599,chr19,59121219,59128706,,3.22772799986295,.,.,2
chr11,5199624,5207423,chr11,5290481,5292350,,3.22748499099565,.,.,2
chr16,203355,217804,chr16,131222,134336,,3.22672446929521,.,.,2
chr22,30383085,30391138,chr22,30684828,30687874,,3.21697660428908,.,.,2
chr7,115678229,115679502,chr7,116201664,116201971,,3.21528619104466,.,.,2
chr7,116438320,116444567,chr7,117200917,117204998,,3.20679563785255,.,.,2
chr7,114053788,114059481,chr7,114612995,114623251,,3.2046899743676,.,.,2
chr22,31198055,31202511,chr22,30614948,30617956,,3.20277817612229,.,.,2
chr7,116221965,116241644,chr7,116047724,116052329,,3.20248968484475,.,.,2
chr21,33697177,33704163,chr21,32922848,32933105,,3.19733377925917,.,.,2
chrX,153334906,153354770,chrX,153373187,153384148,,3.19610785378837,.,.,2
chr22,31250308,31257723,chr22,31314738,31317495,,3.19352719977097,.,.,2
chr7,116542198,116552833,chr7,116805860,116811442,,3.19345596875328,.,.,2
chrX,153185981,153190717,chrX,153042012,153043827,,3.19330809721881,.,.,2
chr22,31592063,31596567,chr22,31242852,31245608,,3.19168540419941,.,.,2
chr7,116094747,116108495,chr7,115685035,115687308,,3.19103212579189,.,.,2
chr22,30668420,30672898,chr22,30614948,30617956,,3.18963597610911,.,.,2
chr7,27248598,27253831,chr7,27417645,27420111,,3.18762580334173,.,.,2
chrX,153239474,153250280,chrX,153310805,153325170,,3.18724280375554,.,.,2
chr22,30342966,30373914,chr22,30467554,30475079,,3.18721599314889,.,.,2
chr16,44233,50870,chr16,334891,335403,,3.18717570526421,.,.,2
chr22,30500492,30518129,chr22,31536921,31538968,,3.18699170616603,.,.,2
chr16,44233,50870,chr16,91499,95258,,3.18525678146935,.,.,2
chr22,31190159,31195649,chr22,31769708,31770528,,3.18162751601059,.,.,2
chrX,153239474,153250280,chrX,152985518,153001428,,3.1752277819053,.,.,2
chr5,131558029,131566271,chr5,132203164,132214379,,3.17467583329963,.,.,2
chr7,115648831,115658204,chr7,116406683,116412712,,3.16846768642274,.,.,2
chrX,152851751,152867462,chrX,153042012,153043827,,3.16477708324123,.,.,2
chr5,131284314,131286240,chr5,131963481,131968196,,3.16183527802005,.,.,2
chr7,116542198,116552833,chr7,115775575,115782157,,3.16033577206799,.,.,2
chrX,153278853,153288579,chrX,153947678,153951164,,3.15264881518284,.,.,2
chr7,115634608,115644334,chr7,117092396,117093667,,3.14669368956311,.,.,2
chr21,33814570,33825334,chr21,33959058,33969936,,3.14567663404538,.,.,2
chr21,34164473,34178717,chr21,33849433,33852290,,3.14535316638815,.,.,2
chr21,34014565,34018186,chr21,33938878,33950717,,3.14435251658806,.,.,2
chr11,116242954,116262385,chr11,116450217,116453364,,3.14270124516886,.,.,2
chr16,120935,131222,chr16,289200,303869,,3.14247247102359,.,.,2
chr7,127008738,127013100,chr7,126194787,126196775,,3.14239164553245,.,.,2
chr16,65725,74450,chr16,303869,310530,,3.13856081925622,.,.,2
chr7,116542198,116552833,chr7,117373711,117382856,,3.13755066245631,.,.,2
chr11,5484295,5490445,chr11,4945434,4958689,,3.13478238815317,.,.,2
chr22,31782523,31789358,chr22,31286234,31293117,,3.13264977906278,.,.,2
chr5,132030839,132038305,chr5,131786676,131797087,,3.13184717762263,.,.,2
chr21,33814570,33825334,chr21,33126908,33131932,,3.13152235108286,.,.,2
chr16,52848,55913,chr16,303869,310530,,3.12797501969459,.,.,2
chr22,30874939,30879151,chr22,31157003,31160758,,3.12527150952127,.,.,2
chr7,126857426,126863515,chr7,125964805,125976382,,3.11905371503009,.,.,2
chr16,192187,203355,chr16,447075,454367,,3.11824157629774,.,.,2
chr22,31250308,31257723,chr22,31698625,31705969,,3.11797902007496,.,.,2
chr16,104689,109840,chr16,346312,352387,,3.1132932403106,.,.,2
